TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX022552,AC00279,105.79,08-05-2024 00:00:00,Debit,Seattle,D000019,93.151.52.152,M004,ATM,40,Doctor,46,1,1272.12
TX022553,AC00267,113.11,05-02-2024 00:00:00,Debit,Tucson,D000445,147.227.81.224,M011,Branch,30,Engineer,123,1,3435.34
TX022554,AC00322,465.99,07-01-2021 00:00:00,Debit,Albuquerque,D000295,38.210.156.148,M013,Online,65,Doctor,37,1,9013.1
TX022555,AC00332,244.84,18-08-2025 00:00:00,Debit,Louisville,D000476,35.67.21.23,M073,Branch,63,Doctor,11,1,6095.5
TX022556,AC00261,27.95,16-09-2021 00:00:00,Debit,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51
TX022557,AC00063,29.53,02-12-2024 00:00:00,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44
TX022558,AC00222,61.26,14-11-2021 00:00:00,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3
TX022559,AC00069,8.47,18-05-2020 00:00:00,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65
TX022560,AC00202,248.81,24-12-2025 00:00:00,Debit,Nashville,D000111,193.108.17.115,M047,Branch,26,Student,16,1,8932.39
TX022561,AC00288,22.59,14-07-2023 00:00:00,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44
TX022562,AC00122,19.98,15-04-2021 00:00:00,Debit,Fresno,D000537,198.166.198.233,M027,Branch,34,Engineer,258,1,9594.11
TX022563,AC00105,120.68,01-01-2020 00:00:00,Debit,Columbus,D000253,119.199.76.61,M039,Online,28,Student,41,1,1968.51
TX022564,AC00339,307.6,10-10-2020 00:00:00,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2
TX022565,AC00185,178.71,07-01-2021 00:00:00,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,63,Retired,111,1,6953.8
TX022566,AC00233,6.04,22-07-2025 00:00:00,Debit,Houston,D000007,141.121.30.32,M064,ATM,25,Student,222,1,1290.95
TX022567,AC00046,27.56,22-01-2021 00:00:00,Debit,Tucson,D000202,30.92.249.132,M042,Branch,45,Doctor,260,1,8892.62
TX022568,AC00370,74.98,20-12-2020 00:00:00,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24
TX022569,AC00140,245.54,10-01-2025 00:00:00,Debit,Portland,D000435,133.63.96.21,M026,Online,26,Student,158,1,1594.04
TX022570,AC00279,19.33,11-04-2025 00:00:00,Debit,Kansas City,D000179,39.129.125.110,M076,ATM,53,Doctor,18,1,14328.29
TX022571,AC00373,94.49,03-04-2021 00:00:00,Debit,Memphis,D000624,83.207.115.164,M092,Online,67,Retired,151,1,5473.82
TX022572,AC00463,75.56,26-11-2023 00:00:00,Credit,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1
TX022573,AC00345,97.26,17-03-2023 00:00:00,Debit,Denver,D000531,80.247.6.83,M039,ATM,70,Doctor,223,1,1352.19
TX022574,AC00241,110.53,18-06-2023 00:00:00,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,29,Engineer,176,3,852.98
TX022575,AC00218,78.25,13-11-2021 00:00:00,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27
TX022576,AC00342,90.19,04-07-2024 00:00:00,Debit,Dallas,D000598,3.200.166.167,M092,ATM,29,Engineer,144,1,6353.14
TX022577,AC00239,104.16,15-04-2025 00:00:00,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58
TX022578,AC00349,23.75,10-05-2024 00:00:00,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54
TX022579,AC00007,472.18,02-06-2025 00:00:00,Debit,Las Vegas,D000327,131.41.45.13,M082,ATM,58,Doctor,11,1,10915.11
TX022580,AC00447,216.12,30-08-2020 00:00:00,Debit,Mesa,D000009,144.91.150.133,M094,ATM,71,Retired,161,1,5396.65
TX022581,AC00426,91.57,11-12-2023 00:00:00,Debit,Sacramento,D000187,181.223.246.123,M052,Online,27,Student,48,1,912.71
TX022582,AC00029,10.9,30-12-2025 00:00:00,Debit,Miami,D000609,176.96.83.253,M035,ATM,53,Engineer,144,1,7467.3
TX022583,AC00181,38.77,20-03-2023 00:00:00,Debit,Charlotte,D000536,5.74.9.122,M024,ATM,55,Doctor,37,1,1514.34
TX022584,AC00490,109.46,26-08-2025 00:00:00,Debit,Virginia Beach,D000271,146.69.70.214,M079,Online,58,Doctor,32,1,344.07
TX022585,AC00471,414.26,02-02-2022 00:00:00,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,31,Doctor,111,1,14365.18
TX022586,AC00262,317.86,19-05-2025 00:00:00,Debit,Denver,D000457,13.188.62.74,M052,Online,28,Engineer,261,1,8643.51
TX022587,AC00430,225.52,19-08-2025 00:00:00,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09
TX022588,AC00230,602.36,26-09-2023 00:00:00,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1
TX022589,AC00103,362.29,24-03-2024 00:00:00,Debit,Miami,D000326,194.174.252.1,M045,Branch,38,Doctor,269,1,5184.13
TX022590,AC00206,446.67,19-02-2023 00:00:00,Debit,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33
TX022591,AC00273,129.03,25-11-2021 00:00:00,Debit,Miami,D000548,217.233.219.196,M060,Online,19,Student,113,1,264.83
TX022592,AC00396,242.11,21-03-2023 00:00:00,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26
TX022593,AC00052,11.38,10-10-2025 00:00:00,Debit,Chicago,D000232,217.82.46.37,M056,Online,67,Retired,73,1,6628.75
TX022594,AC00218,81.63,02-02-2020 00:00:00,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27
TX022595,AC00339,203.21,25-03-2021 00:00:00,Debit,Austin,D000269,44.67.137.125,M047,Branch,72,Retired,105,1,7225.06
TX022596,AC00394,33.47,30-12-2022 00:00:00,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58
TX022597,AC00401,414.7,13-01-2022 00:00:00,Debit,Chicago,D000297,197.162.55.147,M051,Branch,74,Retired,90,1,4673.28
TX022598,AC00201,227.0,29-09-2023 00:00:00,Credit,Miami,D000135,77.208.193.198,M047,Branch,60,Engineer,83,1,4707.24
TX022599,AC00154,364.97,01-03-2022 00:00:00,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94
TX022600,AC00074,283.63,14-12-2023 00:00:00,Debit,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54
TX022601,AC00158,746.39,21-08-2020 00:00:00,Credit,Mesa,D000627,73.108.76.238,M070,Branch,79,Retired,158,1,3898.64
TX022602,AC00383,254.49,29-12-2021 00:00:00,Debit,New York,D000099,133.63.96.21,M066,Online,53,Retired,172,1,4203.05
TX022603,AC00223,12.99,27-02-2024 00:00:00,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,37,Engineer,58,1,6213.32
TX022604,AC00071,429.85,30-10-2022 00:00:00,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41
TX022605,AC00268,1437.91,13-04-2024 00:00:00,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03
TX022606,AC00079,55.91,26-10-2023 00:00:00,Credit,Boston,D000250,116.175.11.222,M027,Online,31,Doctor,99,1,9323.71
TX022607,AC00028,111.22,21-12-2021 00:00:00,Debit,Los Angeles,D000624,120.32.147.210,M058,Branch,20,Student,103,1,1379.39
TX022608,AC00425,627.25,27-07-2022 00:00:00,Debit,San Antonio,D000178,165.38.56.205,M093,ATM,29,Engineer,72,1,1143.52
TX022609,AC00401,233.52,15-10-2025 00:00:00,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23
TX022610,AC00130,288.48,10-10-2025 00:00:00,Debit,Portland,D000646,116.43.88.219,M053,Branch,79,Retired,109,1,4543.56
TX022611,AC00158,253.47,18-03-2020 00:00:00,Debit,Fresno,D000096,219.98.242.240,M054,Branch,54,Engineer,172,1,7986.63
TX022612,AC00242,199.07,26-03-2024 00:00:00,Credit,Nashville,D000098,145.246.171.225,M003,Branch,42,Engineer,186,1,2585.07
TX022613,AC00018,1142.89,12-12-2022 00:00:00,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,1821.0
TX022614,AC00133,242.92,03-01-2020 00:00:00,Credit,Portland,D000097,3.77.114.6,M088,Branch,24,Student,107,1,752.25
TX022615,AC00010,33.03,21-10-2023 00:00:00,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55
TX022616,AC00218,475.68,21-02-2020 00:00:00,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68
TX022617,AC00010,11.05,29-11-2021 00:00:00,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89
TX022618,AC00293,47.34,22-02-2024 00:00:00,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75
TX022619,AC00016,67.78,16-11-2024 00:00:00,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12
TX022620,AC00001,44.5,23-06-2022 00:00:00,Debit,Denver,D000649,59.12.96.11,M034,Branch,25,Student,37,1,1649.92
TX022621,AC00100,213.47,07-11-2024 00:00:00,Debit,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87
TX022622,AC00011,795.27,14-01-2025 00:00:00,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,52,Doctor,94,5,10427.0
TX022623,AC00490,313.11,08-09-2022 00:00:00,Credit,Austin,D000499,200.13.225.150,M096,Branch,78,Retired,125,1,1916.34
TX022624,AC00260,237.4,14-01-2021 00:00:00,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,26,Engineer,197,1,3030.97
TX022625,AC00005,724.64,15-12-2023 00:00:00,Debit,Kansas City,D000035,60.89.202.192,M011,Branch,21,Student,165,1,572.97
TX022626,AC00494,8.35,31-01-2020 00:00:00,Debit,Philadelphia,D000194,152.140.239.181,M022,ATM,22,Student,141,1,1115.3
TX022627,AC00063,41.66,11-05-2025 00:00:00,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51
TX022628,AC00347,238.29,30-04-2022 00:00:00,Debit,Boston,D000300,106.244.1.47,M007,Branch,67,Doctor,74,1,5946.61
TX022629,AC00245,269.85,23-07-2024 00:00:00,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01
TX022630,AC00218,177.59,01-06-2024 00:00:00,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41
TX022631,AC00054,56.34,02-11-2022 00:00:00,Debit,Raleigh,D000427,101.223.82.253,M046,Online,27,Student,87,1,3157.75
TX022632,AC00190,45.58,31-10-2025 00:00:00,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9
TX022633,AC00464,209.89,11-10-2024 00:00:00,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86
TX022634,AC00393,379.82,20-04-2025 00:00:00,Debit,Denver,D000411,32.169.88.41,M099,ATM,60,Engineer,172,1,4383.69
TX022635,AC00247,268.97,24-07-2020 00:00:00,Debit,Virginia Beach,D000602,101.90.40.193,M086,Online,28,Student,35,1,1029.15
TX022636,AC00398,473.41,27-11-2022 00:00:00,Debit,Houston,D000116,120.170.93.69,M054,Online,34,Doctor,173,1,248.52
TX022637,AC00039,771.4,17-09-2025 00:00:00,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16
TX022638,AC00310,818.56,16-11-2024 00:00:00,Credit,Austin,D000153,73.156.208.26,M061,Branch,69,Retired,86,1,6617.52
TX022639,AC00245,284.09,22-09-2022 00:00:00,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01
TX022640,AC00267,33.92,03-06-2020 00:00:00,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,51,Retired,149,1,1406.6
TX022641,AC00332,93.82,10-09-2021 00:00:00,Debit,New York,D000532,166.41.54.117,M096,ATM,29,Engineer,141,1,9873.62
TX022642,AC00322,709.92,08-06-2023 00:00:00,Debit,Memphis,D000688,68.254.244.208,M028,ATM,58,Doctor,127,1,13264.14
TX022643,AC00005,170.73,07-11-2023 00:00:00,Debit,Indianapolis,D000401,201.95.180.152,M098,Branch,64,Retired,19,1,7104.83
TX022644,AC00030,409.05,19-07-2025 00:00:00,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76
TX022645,AC00432,285.67,22-07-2020 00:00:00,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75
TX022646,AC00396,190.73,18-05-2022 00:00:00,Debit,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66
TX022647,AC00456,103.19,19-08-2021 00:00:00,Debit,Fort Worth,D000164,221.206.44.63,M052,ATM,24,Student,202,4,1579.57
TX022648,AC00430,5.36,05-10-2025 00:00:00,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79
TX022649,AC00014,695.93,30-12-2020 00:00:00,Debit,San Francisco,D000548,161.25.82.11,M038,Branch,19,Student,190,1,690.52
TX022650,AC00399,16.88,28-04-2021 00:00:00,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53
TX022651,AC00359,306.55,14-10-2021 00:00:00,Debit,Milwaukee,D000255,192.95.36.246,M099,Online,39,Doctor,162,1,1461.17
TX022652,AC00073,249.13,19-08-2020 00:00:00,Debit,Los Angeles,D000479,81.67.222.238,M010,Online,67,Doctor,28,1,13336.15
TX022653,AC00377,31.8,11-11-2023 00:00:00,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62
TX022654,AC00056,78.23,24-02-2023 00:00:00,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,43,Engineer,283,1,3449.35
TX022655,AC00145,541.52,07-05-2023 00:00:00,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67
TX022656,AC00367,27.81,11-06-2025 00:00:00,Credit,Miami,D000587,35.67.21.23,M091,Online,59,Doctor,20,1,8334.47
TX022657,AC00242,34.09,07-08-2022 00:00:00,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18
TX022658,AC00071,146.01,13-11-2021 00:00:00,Debit,Oklahoma City,D000626,147.234.20.46,M010,ATM,70,Retired,136,1,4004.35
TX022659,AC00488,753.85,02-04-2022 00:00:00,Credit,Houston,D000115,24.181.236.233,M095,Online,39,Engineer,107,1,8842.47
TX022660,AC00312,10.48,19-10-2024 00:00:00,Debit,Albuquerque,D000494,23.92.205.75,M029,Online,24,Student,49,1,530.81
TX022661,AC00073,188.01,04-03-2023 00:00:00,Debit,Washington,D000149,52.1.78.30,M037,Online,58,Doctor,13,1,1508.72
TX022662,AC00157,204.8,05-01-2021 00:00:00,Credit,Los Angeles,D000104,57.166.147.242,M061,ATM,46,Doctor,26,1,5368.42
TX022663,AC00436,336.19,21-02-2024 00:00:00,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08
TX022664,AC00354,157.59,22-06-2024 00:00:00,Debit,San Jose,D000566,86.220.59.252,M091,Branch,38,Engineer,105,1,9155.35
TX022665,AC00394,240.43,01-07-2021 00:00:00,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46
TX022666,AC00093,214.21,06-05-2023 00:00:00,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,20,Student,181,1,927.47
TX022667,AC00033,65.03,20-05-2023 00:00:00,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78
TX022668,AC00231,745.67,18-01-2021 00:00:00,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87
TX022669,AC00280,385.14,20-01-2020 00:00:00,Credit,Los Angeles,D000653,101.90.40.193,M019,Online,73,Retired,40,1,3022.12
TX022670,AC00075,84.46,23-04-2024 00:00:00,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31
TX022671,AC00086,11.52,11-09-2023 00:00:00,Credit,New York,D000550,116.106.207.139,M037,Branch,56,Retired,64,1,2061.61
TX022672,AC00061,356.0,13-04-2024 00:00:00,Debit,Fresno,D000290,35.220.238.127,M029,Online,56,Retired,105,1,6885.16
TX022673,AC00293,50.2,07-04-2022 00:00:00,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56
TX022674,AC00322,137.16,03-02-2023 00:00:00,Debit,Oklahoma City,D000244,147.114.91.132,M060,ATM,21,Student,143,1,822.73
TX022675,AC00136,643.79,21-11-2025 00:00:00,Debit,Fresno,D000269,56.116.189.0,M034,Branch,50,Doctor,94,1,8461.46
TX022676,AC00409,571.5,09-05-2021 00:00:00,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04
TX022677,AC00010,12.12,01-12-2023 00:00:00,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89
TX022678,AC00220,1309.5,16-10-2020 00:00:00,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,6601.5
TX022679,AC00438,9.14,23-05-2020 00:00:00,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,12883.91
TX022680,AC00172,439.48,29-09-2025 00:00:00,Debit,San Jose,D000056,86.220.59.252,M047,Online,53,Engineer,144,1,8037.87
TX022681,AC00446,81.62,11-10-2020 00:00:00,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31
TX022682,AC00056,159.84,08-12-2023 00:00:00,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01
TX022683,AC00373,14.93,01-02-2023 00:00:00,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76
TX022684,AC00306,205.85,08-11-2024 00:00:00,Credit,Memphis,D000589,93.169.212.219,M088,Branch,61,Doctor,149,1,7642.25
TX022685,AC00451,709.87,13-04-2023 00:00:00,Credit,Indianapolis,D000256,72.192.101.196,M084,Online,19,Student,109,1,1024.19
TX022686,AC00258,645.81,07-03-2024 00:00:00,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65
TX022687,AC00078,1175.88,13-05-2025 00:00:00,Credit,Phoenix,D000022,40.45.69.120,M054,Online,52,Doctor,40,1,836.69
TX022688,AC00208,1235.59,23-12-2024 00:00:00,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,756.74
TX022689,AC00497,244.01,01-05-2024 00:00:00,Credit,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65
TX022690,AC00400,66.6,22-12-2020 00:00:00,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29
TX022691,AC00170,84.11,06-01-2021 00:00:00,Debit,Columbus,D000483,157.47.114.20,M014,Branch,59,Retired,157,1,5987.67
TX022692,AC00427,633.62,25-12-2022 00:00:00,Debit,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81
TX022693,AC00353,62.88,15-12-2023 00:00:00,Debit,Chicago,D000658,100.128.70.210,M092,Online,63,Retired,31,1,4336.4
TX022694,AC00419,105.88,02-01-2024 00:00:00,Debit,Omaha,D000642,186.135.2.148,M095,ATM,62,Retired,90,1,4477.78
TX022695,AC00023,207.76,20-09-2024 00:00:00,Debit,San Francisco,D000623,198.73.211.114,M088,Online,61,Retired,98,1,4233.82
TX022696,AC00369,129.08,14-08-2020 00:00:00,Debit,Baltimore,D000133,48.89.167.189,M080,Branch,20,Student,31,1,1845.18
TX022697,AC00280,381.76,15-01-2021 00:00:00,Credit,Los Angeles,D000653,101.90.40.193,M019,Online,73,Retired,40,1,3022.12
TX022698,AC00127,5.66,24-11-2020 00:00:00,Debit,Boston,D000691,77.208.193.198,M064,Online,59,Doctor,47,1,12703.24
TX022699,AC00063,126.61,31-03-2023 00:00:00,Debit,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34
TX022700,AC00267,263.52,21-10-2023 00:00:00,Debit,Nashville,D000436,49.31.186.82,M098,Branch,35,Doctor,63,1,5788.53
TX022701,AC00176,13.12,10-09-2020 00:00:00,Debit,Charlotte,D000387,121.67.144.20,M014,Branch,51,Doctor,42,1,6076.45
TX022702,AC00468,2.64,19-03-2025 00:00:00,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27
TX022703,AC00194,35.71,27-10-2021 00:00:00,Debit,Jacksonville,D000671,166.7.230.111,M095,Branch,48,Doctor,55,1,6459.38
TX022704,AC00207,224.31,18-12-2023 00:00:00,Credit,Raleigh,D000311,194.29.57.163,M050,Online,71,Retired,217,1,5549.2
TX022705,AC00093,1117.17,05-07-2024 00:00:00,Debit,Detroit,D000256,62.152.134.92,M013,Branch,61,Doctor,125,1,6223.26
TX022706,AC00165,647.39,20-03-2020 00:00:00,Debit,Chicago,D000686,59.12.96.11,M017,ATM,23,Student,146,1,587.11
TX022707,AC00057,43.59,10-03-2025 00:00:00,Debit,Milwaukee,D000310,21.28.32.1,M008,Branch,37,Engineer,95,1,2686.52
TX022708,AC00070,141.59,28-10-2025 00:00:00,Debit,Houston,D000416,85.191.79.161,M005,Branch,18,Student,27,4,524.46
TX022709,AC00261,7.2,02-10-2025 00:00:00,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83
TX022710,AC00387,62.11,01-11-2020 00:00:00,Debit,New York,D000633,124.6.134.78,M041,Branch,67,Doctor,141,1,8937.35
TX022711,AC00353,6.91,10-05-2022 00:00:00,Debit,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0
TX022712,AC00213,92.2,24-05-2021 00:00:00,Debit,Jacksonville,D000609,163.129.70.210,M013,ATM,65,Retired,179,1,2402.58
TX022713,AC00258,83.22,15-09-2022 00:00:00,Credit,Portland,D000236,170.99.15.217,M061,Online,57,Retired,22,1,2229.56
TX022714,AC00427,49.87,07-11-2025 00:00:00,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23
TX022715,AC00291,131.11,30-07-2024 00:00:00,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9
TX022716,AC00360,43.6,17-08-2024 00:00:00,Debit,Colorado Springs,D000469,196.244.194.198,M078,Branch,67,Retired,150,1,2840.43
TX022717,AC00254,505.25,13-07-2022 00:00:00,Debit,Mesa,D000010,7.28.148.225,M038,ATM,39,Engineer,131,1,5609.44
TX022718,AC00494,8.65,14-08-2025 00:00:00,Debit,Philadelphia,D000194,152.140.239.181,M022,ATM,22,Student,141,1,1115.3
TX022719,AC00327,739.42,09-07-2025 00:00:00,Debit,Indianapolis,D000496,100.198.165.4,M008,ATM,27,Student,120,1,447.06
TX022720,AC00192,331.9,03-11-2024 00:00:00,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,69,Retired,17,1,5943.13
TX022721,AC00407,44.67,20-11-2024 00:00:00,Debit,Denver,D000254,65.124.242.67,M092,Branch,25,Student,102,1,6944.9
TX022722,AC00285,102.72,29-11-2023 00:00:00,Debit,Las Vegas,D000140,113.115.81.178,M038,ATM,50,Engineer,110,1,453.39
TX022723,AC00264,143.84,27-07-2020 00:00:00,Debit,Albuquerque,D000194,57.166.147.242,M007,Online,20,Student,159,1,867.32
TX022724,AC00347,422.53,15-09-2021 00:00:00,Debit,Fort Worth,D000110,33.28.138.82,M080,ATM,26,Student,120,1,796.63
TX022725,AC00428,137.32,12-08-2024 00:00:00,Debit,Miami,D000069,152.234.65.155,M051,Branch,23,Student,49,1,791.97
TX022726,AC00358,18.36,17-12-2021 00:00:00,Debit,Jacksonville,D000409,203.245.215.62,M091,Branch,61,Retired,162,5,2281.9
TX022727,AC00094,55.76,12-01-2021 00:00:00,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76
TX022728,AC00089,247.09,07-09-2025 00:00:00,Debit,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86
TX022729,AC00164,431.0,06-12-2022 00:00:00,Debit,Fort Worth,D000422,156.134.123.253,M007,Online,25,Student,66,1,7174.69
TX022730,AC00337,865.5,01-03-2025 00:00:00,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37
TX022731,AC00123,80.0,14-09-2021 00:00:00,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38
TX022732,AC00239,325.97,27-02-2022 00:00:00,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28
TX022733,AC00377,30.69,22-01-2022 00:00:00,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62
TX022734,AC00376,323.13,29-03-2022 00:00:00,Debit,Nashville,D000276,76.0.164.168,M077,Branch,75,Retired,39,1,5427.81
TX022735,AC00102,333.56,17-08-2022 00:00:00,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,53,Engineer,86,1,4671.69
TX022736,AC00163,384.74,14-10-2021 00:00:00,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49
TX022737,AC00041,7.79,19-11-2024 00:00:00,Credit,Houston,D000671,81.248.235.147,M043,Online,65,Retired,276,1,3634.67
TX022738,AC00497,329.58,15-12-2021 00:00:00,Debit,Fresno,D000063,121.67.144.20,M097,ATM,63,Retired,135,1,1660.66
